dress_id,name,type,color,color_family,suitable_skin_tones,suitable_body_types,occasion,style_category,fabric,price_range,image_url,description,myntra_url,flipkart_url,meesho_url
DRS0052,Regal Navy Co-ord Set,Co-ord Set,Navy,Blue,Deep|Dusky,Apple|Inverted Triangle|Pear|Rectangle,Date Night|Office|Party,Western,Georgette,₹1000-₹3000,https://picsum.photos/seed/co-ord-set-52/600/800,"A western co-ord set in navy with pearl accents, crafted in georgette for office, date night, party moments.",https://www.myntra.com/co-ord-set-navy?rawQuery=Regal+Navy+Co-ord+Set+Office+Date+Night+Party,https://www.flipkart.com/search?q=Regal+Navy+Co-ord+Set+Office+Date+Night+Party,https://meesho.com/search?q=co-ord-set+navy
DRS0053,Graceful Charcoal Kurti,Kurti,Charcoal,Black,Deep|Dusky|Wheatish,Apple|Hourglass|Rectangle,Festive|Office,Traditional,Silk,₹1000-₹3000,https://picsum.photos/seed/kurti-53/600/800,"A traditional kurti in charcoal with structured silhouette, crafted in silk for festive, office moments.",https://www.myntra.com/kurti-charcoal?rawQuery=Graceful+Charcoal+Kurti+Festive+Office,https://www.flipkart.com/search?q=Graceful+Charcoal+Kurti+Festive+Office,https://meesho.com/search?q=kurti+charcoal
DRS0054,Embroidered Rust Co-ord Set,Co-ord Set,Rust,Orange,Deep|Dusky|Fair|Wheatish,Apple|Rectangle,Casual|Date Night|Office,Western,Silk,₹1000-₹3000,https://picsum.photos/seed/co-ord-set-54/600/800,"A western co-ord set in rust with sequin highlights, crafted in silk for date night, casual, office moments.",https://www.myntra.com/co-ord-set-rust?rawQuery=Embroidered+Rust+Co-ord+Set+Date+Night+Casual+Office,https://www.flipkart.com/search?q=Embroidered+Rust+Co-ord+Set+Date+Night+Casual+Office,https://meesho.com/search?q=co-ord-set+rust
DRS0055,Floral Teal Western Dress,Western Dress,Teal,Blue,Deep|Dusky|Wheatish,Hourglass|Inverted Triangle|Pear,Casual,Western,Net,₹1000-₹3000,https://picsum.photos/seed/western-dress-55/600/800,"A western western dress in teal with printed motifs, crafted in net for casual moments.",https://www.myntra.com/western-dress-teal?rawQuery=Floral+Teal+Western+Dress+Casual,https://www.flipkart.com/search?q=Floral+Teal+Western+Dress+Casual,https://meesho.com/search?q=western-dress+teal
DRS0056,Regal Cream Co-ord Set,Co-ord Set,Cream,Neutral,Fair|Wheatish,Hourglass|Rectangle,Party,Indo-Western,Cotton,₹1000-₹3000,https://picsum.photos/seed/co-ord-set-56/600/800,"A indo-western co-ord set in cream with ombre dyeing, crafted in cotton for party moments.",https://www.myntra.com/co-ord-set-cream?rawQuery=Regal+Cream+Co-ord+Set+Party,https://www.flipkart.com/search?q=Regal+Cream+Co-ord+Set+Party,https://meesho.com/search?q=co-ord-set+cream
DRS0057,Luxe Wine Saree,Saree,Wine,Red,Deep|Dusky|Fair|Wheatish,Inverted Triangle|Rectangle,Date Night|Wedding,Traditional,Cotton,₹3000-₹8000,https://picsum.photos/seed/saree-57/600/800,"A traditional saree in wine with pearl accents, crafted in cotton for date night, wedding moments.",https://www.myntra.com/saree-wine?rawQuery=Luxe+Wine+Saree+Date+Night+Wedding,https://www.flipkart.com/search?q=Luxe+Wine+Saree+Date+Night+Wedding,https://meesho.com/search?q=saree+wine
DRS0058,Luxe Burnt Orange Kurti,Kurti,Burnt Orange,Orange,Deep|Wheatish,Hourglass|Inverted Triangle|Pear|Rectangle,Casual|Date Night|Festive,Traditional,Cotton,₹1000-₹3000,https://picsum.photos/seed/kurti-58/600/800,"A traditional kurti in burnt orange with ombre dyeing, crafted in cotton for festive, casual, date night moments.",https://www.myntra.com/kurti-burnt-orange?rawQuery=Luxe+Burnt+Orange+Kurti+Festive+Casual+Date+Night,https://www.flipkart.com/search?q=Luxe+Burnt+Orange+Kurti+Festive+Casual+Date+Night,https://meesho.com/search?q=kurti+burnt-orange
DRS0059,Statement Sunflower Co-ord Set,Co-ord Set,Sunflower,Yellow,Dusky|Fair|Wheatish,Apple|Inverted Triangle|Rectangle,Casual|Date Night,Fusion,Cotton,₹3000-₹8000,https://picsum.photos/seed/co-ord-set-59/600/800,"A fusion co-ord set in sunflower with mirror work, crafted in cotton for casual, date night moments.",https://www.myntra.com/co-ord-set-sunflower?rawQuery=Statement+Sunflower+Co-ord+Set+Casual+Date+Night,https://www.flipkart.com/search?q=Statement+Sunflower+Co-ord+Set+Casual+Date+Night,https://meesho.com/search?q=co-ord-set+sunflower
DRS0060,Regal Rust Saree,Saree,Rust,Orange,Deep|Fair|Wheatish,Apple|Hourglass|Pear|Rectangle,Date Night|Festive|Party,Traditional,Cotton,₹1000-₹3000,https://picsum.photos/seed/saree-60/600/800,"A traditional saree in rust with zari border, crafted in cotton for festive, party, date night moments.",https://www.myntra.com/saree-rust?rawQuery=Regal+Rust+Saree+Festive+Party+Date+Night,https://www.flipkart.com/search?q=Regal+Rust+Saree+Festive+Party+Date+Night,https://meesho.com/search?q=saree+rust
DRS0061,Regal Cream Gown,Gown,Cream,Neutral,Deep|Fair|Wheatish,Apple|Inverted Triangle|Rectangle,Date Night|Party|Wedding,Western,Net,₹1000-₹3000,https://picsum.photos/seed/gown-61/600/800,"A western gown in cream with thread embroidery, crafted in net for wedding, date night, party moments.",https://www.myntra.com/gown-cream?rawQuery=Regal+Cream+Gown+Wedding+Date+Night+Party,https://www.flipkart.com/search?q=Regal+Cream+Gown+Wedding+Date+Night+Party,https://meesho.com/search?q=gown+cream
DRS0062,Handcrafted Onyx Co-ord Set,Co-ord Set,Onyx,Black,Deep|Dusky|Fair,Apple|Inverted Triangle|Rectangle,Casual|Office,Western,Georgette,₹1000-₹3000,https://picsum.photos/seed/co-ord-set-62/600/800,"A western co-ord set in onyx with mirror work, crafted in georgette for casual, office moments.",https://www.myntra.com/co-ord-set-onyx?rawQuery=Handcrafted+Onyx+Co-ord+Set+Casual+Office,https://www.flipkart.com/search?q=Handcrafted+Onyx+Co-ord+Set+Casual+Office,https://meesho.com/search?q=co-ord-set+onyx
DRS0063,Graceful Blush Pink Western Dress,Western Dress,Blush Pink,Pink,Deep|Dusky|Fair,Apple|Hourglass,Date Night|Office|Party,Fusion,Net,₹1000-₹3000,https://picsum.photos/seed/western-dress-63/600/800,"A fusion western dress in blush pink with sequin highlights, crafted in net for office, party, date night moments.",https://www.myntra.com/western-dress-blush-pink?rawQuery=Graceful+Blush+Pink+Western+Dress+Office+Party+Date+Night,https://www.flipkart.com/search?q=Graceful+Blush+Pink+Western+Dress+Office+Party+Date+Night,https://meesho.com/search?q=western-dress+blush-pink
DRS0064,Handcrafted Rust Co-ord Set,Co-ord Set,Rust,Orange,Dusky|Fair,Inverted Triangle|Pear|Rectangle,Casual|Date Night|Office,Indo-Western,Silk,₹3000-₹8000,https://picsum.photos/seed/co-ord-set-64/600/800,"A indo-western co-ord set in rust with ruffled drape, crafted in silk for office, date night, casual moments.",https://www.myntra.com/co-ord-set-rust?rawQuery=Handcrafted+Rust+Co-ord+Set+Office+Date+Night+Casual,https://www.flipkart.com/search?q=Handcrafted+Rust+Co-ord+Set+Office+Date+Night+Casual,https://meesho.com/search?q=co-ord-set+rust
DRS0065,Luxe Beige Kurti,Kurti,Beige,Neutral,Dusky|Wheatish,Hourglass|Inverted Triangle|Pear,Date Night,Indo-Western,Silk,₹1000-₹3000,https://picsum.photos/seed/kurti-65/600/800,"A indo-western kurti in beige with mirror work, crafted in silk for date night moments.",https://www.myntra.com/kurti-beige?rawQuery=Luxe+Beige+Kurti+Date+Night,https://www.flipkart.com/search?q=Luxe+Beige+Kurti+Date+Night,https://meesho.com/search?q=kurti+beige
DRS0066,Graceful Ivory Saree,Saree,Ivory,Neutral,Deep|Dusky|Fair|Wheatish,Apple|Pear,Festive|Party|Wedding,Traditional,Georgette,₹1000-₹3000,https://picsum.photos/seed/saree-66/600/800,"A traditional saree in ivory with ombre dyeing, crafted in georgette for festive, party, wedding moments.",https://www.myntra.com/saree-ivory?rawQuery=Graceful+Ivory+Saree+Festive+Party+Wedding,https://www.flipkart.com/search?q=Graceful+Ivory+Saree+Festive+Party+Wedding,https://meesho.com/search?q=saree+ivory
DRS0067,Contemporary Royal Blue Salwar Suit,Salwar Suit,Royal Blue,Blue,Dusky|Wheatish,Apple|Pear,Festive,Traditional,Cotton,₹1000-₹3000,https://picsum.photos/seed/salwar-suit-67/600/800,"A traditional salwar suit in royal blue with structured silhouette, crafted in cotton for festive moments.",https://www.myntra.com/salwar-suit-royal-blue?rawQuery=Contemporary+Royal+Blue+Salwar+Suit+Festive,https://www.flipkart.com/search?q=Contemporary+Royal+Blue+Salwar+Suit+Festive,https://meesho.com/search?q=salwar-suit+royal-blue
DRS0068,Contemporary Teal Lehenga,Lehenga,Teal,Blue,Deep|Wheatish,Apple|Hourglass|Inverted Triangle|Pear,Party|Wedding,Fusion,Net,₹3000-₹8000,https://picsum.photos/seed/lehenga-68/600/800,"A fusion lehenga in teal with zari border, crafted in net for party, wedding moments.",https://www.myntra.com/lehenga-teal?rawQuery=Contemporary+Teal+Lehenga+Party+Wedding,https://www.flipkart.com/search?q=Contemporary+Teal+Lehenga+Party+Wedding,https://meesho.com/search?q=lehenga+teal
DRS0069,Floral Peach Maxi Dress,Maxi Dress,Peach,Orange,Deep|Dusky|Fair|Wheatish,Apple|Inverted Triangle|Pear,Party,Western,Georgette,₹1000-₹3000,https://picsum.photos/seed/maxi-dress-69/600/800,"A western maxi dress in peach with structured silhouette, crafted in georgette for party moments.",https://www.myntra.com/maxi-dress-peach?rawQuery=Floral+Peach+Maxi+Dress+Party,https://www.flipkart.com/search?q=Floral+Peach+Maxi+Dress+Party,https://meesho.com/search?q=maxi-dress+peach
DRS0070,Floral Amethyst Kurti,Kurti,Amethyst,Purple,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Pear|Rectangle,Casual|Date Night,Traditional,Silk,₹1000-₹3000,https://picsum.photos/seed/kurti-70/600/800,"A traditional kurti in amethyst with zari border, crafted in silk for date night, casual moments.",https://www.myntra.com/kurti-amethyst?rawQuery=Floral+Amethyst+Kurti+Date+Night+Casual,https://www.flipkart.com/search?q=Floral+Amethyst+Kurti+Date+Night+Casual,https://meesho.com/search?q=kurti+amethyst
DRS0071,Embroidered Teal Lehenga,Lehenga,Teal,Blue,Deep|Dusky|Fair|Wheatish,Apple|Inverted Triangle,Party,Traditional,Georgette,₹8000+,https://picsum.photos/seed/lehenga-71/600/800,"A traditional lehenga in teal with ombre dyeing, crafted in georgette for party moments.",https://www.myntra.com/lehenga-teal?rawQuery=Embroidered+Teal+Lehenga+Party,https://www.flipkart.com/search?q=Embroidered+Teal+Lehenga+Party,https://meesho.com/search?q=lehenga+teal
DRS0072,Contemporary Beige Gown,Gown,Beige,Neutral,Deep|Dusky|Fair|Wheatish,Hourglass|Inverted Triangle|Pear,Date Night,Indo-Western,Silk,₹1000-₹3000,https://picsum.photos/seed/gown-72/600/800,"A indo-western gown in beige with structured silhouette, crafted in silk for date night moments.",https://www.myntra.com/gown-beige?rawQuery=Contemporary+Beige+Gown+Date+Night,https://www.flipkart.com/search?q=Contemporary+Beige+Gown+Date+Night,https://meesho.com/search?q=gown+beige
DRS0073,Floral Mustard Saree,Saree,Mustard,Yellow,Deep|Dusky|Fair|Wheatish,Inverted Triangle|Pear,Festive|Party,Traditional,Cotton,₹8000+,https://picsum.photos/seed/saree-73/600/800,"A traditional saree in mustard with structured silhouette, crafted in cotton for party, festive moments.",https://www.myntra.com/saree-mustard?rawQuery=Floral+Mustard+Saree+Party+Festive,https://www.flipkart.com/search?q=Floral+Mustard+Saree+Party+Festive,https://meesho.com/search?q=saree+mustard
DRS0074,Embroidered Amethyst Kurti,Kurti,Amethyst,Purple,Dusky|Wheatish,Hourglass|Inverted Triangle|Rectangle,Date Night|Festive,Fusion,Silk,₹500-₹1000,https://picsum.photos/seed/kurti-74/600/800,"A fusion kurti in amethyst with zari border, crafted in silk for festive, date night moments.",https://www.myntra.com/kurti-amethyst?rawQuery=Embroidered+Amethyst+Kurti+Festive+Date+Night,https://www.flipkart.com/search?q=Embroidered+Amethyst+Kurti+Festive+Date+Night,https://meesho.com/search?q=kurti+amethyst
DRS0075,Embroidered Tangerine Gown,Gown,Tangerine,Orange,Deep|Dusky|Wheatish,Apple|Hourglass|Inverted Triangle|Pear,Party|Wedding,Fusion,Silk,₹3000-₹8000,https://picsum.photos/seed/gown-75/600/800,"A fusion gown in tangerine with thread embroidery, crafted in silk for wedding, party moments.",https://www.myntra.com/gown-tangerine?rawQuery=Embroidered+Tangerine+Gown+Wedding+Party,https://www.flipkart.com/search?q=Embroidered+Tangerine+Gown+Wedding+Party,https://meesho.com/search?q=gown+tangerine
DRS0076,Contemporary Crimson Co-ord Set,Co-ord Set,Crimson,Red,Deep|Dusky|Fair,Apple|Hourglass|Rectangle,Party,Western,Georgette,₹1000-₹3000,https://picsum.photos/seed/co-ord-set-76/600/800,"A western co-ord set in crimson with structured silhouette, crafted in georgette for party moments.",https://www.myntra.com/co-ord-set-crimson?rawQuery=Contemporary+Crimson+Co-ord+Set+Party,https://www.flipkart.com/search?q=Contemporary+Crimson+Co-ord+Set+Party,https://meesho.com/search?q=co-ord-set+crimson
DRS0077,Contemporary Graphite Kurti,Kurti,Graphite,Black,Deep|Dusky|Wheatish,Hourglass|Rectangle,Casual|Office,Indo-Western,Silk,₹500-₹1000,https://picsum.photos/seed/kurti-77/600/800,"A indo-western kurti in graphite with ombre dyeing, crafted in silk for office, casual moments.",https://www.myntra.com/kurti-graphite?rawQuery=Contemporary+Graphite+Kurti+Office+Casual,https://www.flipkart.com/search?q=Contemporary+Graphite+Kurti+Office+Casual,https://meesho.com/search?q=kurti+graphite
DRS0078,Statement Lavender Lehenga,Lehenga,Lavender,Purple,Deep|Dusky|Fair|Wheatish,Pear|Rectangle,Festive|Party|Wedding,Fusion,Silk,₹8000+,https://picsum.photos/seed/lehenga-78/600/800,"A fusion lehenga in lavender with printed motifs, crafted in silk for festive, wedding, party moments.",https://www.myntra.com/lehenga-lavender?rawQuery=Statement+Lavender+Lehenga+Festive+Wedding+Party,https://www.flipkart.com/search?q=Statement+Lavender+Lehenga+Festive+Wedding+Party,https://meesho.com/search?q=lehenga+lavender
DRS0079,Floral Ivory Kurti,Kurti,Ivory,Neutral,Dusky|Fair|Wheatish,Apple|Hourglass|Inverted Triangle|Pear,Casual|Date Night|Festive,Traditional,Georgette,₹500-₹1000,https://picsum.photos/seed/kurti-79/600/800,"A traditional kurti in ivory with sequin highlights, crafted in georgette for casual, date night, festive moments.",https://www.myntra.com/kurti-ivory?rawQuery=Floral+Ivory+Kurti+Casual+Date+Night+Festive,https://www.flipkart.com/search?q=Floral+Ivory+Kurti+Casual+Date+Night+Festive,https://meesho.com/search?q=kurti+ivory
DRS0080,Graceful Burnt Orange Maxi Dress,Maxi Dress,Burnt Orange,Orange,Deep|Dusky|Fair|Wheatish,Inverted Triangle|Rectangle,Casual|Date Night|Party,Fusion,Net,₹3000-₹8000,https://picsum.photos/seed/maxi-dress-80/600/800,"A fusion maxi dress in burnt orange with zari border, crafted in net for date night, casual, party moments.",https://www.myntra.com/maxi-dress-burnt-orange?rawQuery=Graceful+Burnt+Orange+Maxi+Dress+Date+Night+Casual+Party,https://www.flipkart.com/search?q=Graceful+Burnt+Orange+Maxi+Dress+Date+Night+Casual+Party,https://meesho.com/search?q=maxi-dress+burnt-orange
DRS0081,Graceful Tangerine Gown,Gown,Tangerine,Orange,Deep|Dusky|Wheatish,Hourglass|Inverted Triangle|Pear|Rectangle,Date Night|Party,Western,Net,₹3000-₹8000,https://picsum.photos/seed/gown-81/600/800,"A western gown in tangerine with sequin highlights, crafted in net for party, date night moments.",https://www.myntra.com/gown-tangerine?rawQuery=Graceful+Tangerine+Gown+Party+Date+Night,https://www.flipkart.com/search?q=Graceful+Tangerine+Gown+Party+Date+Night,https://meesho.com/search?q=gown+tangerine
DRS0082,Contemporary Peach Saree,Saree,Peach,Orange,Deep|Dusky|Wheatish,Apple|Hourglass|Inverted Triangle|Rectangle,Festive|Party|Wedding,Fusion,Silk,₹8000+,https://picsum.photos/seed/saree-82/600/800,"A fusion saree in peach with printed motifs, crafted in silk for festive, wedding, party moments.",https://www.myntra.com/saree-peach?rawQuery=Contemporary+Peach+Saree+Festive+Wedding+Party,https://www.flipkart.com/search?q=Contemporary+Peach+Saree+Festive+Wedding+Party,https://meesho.com/search?q=saree+peach
DRS0083,Regal Beige Saree,Saree,Beige,Neutral,Deep|Dusky|Fair|Wheatish,Hourglass|Inverted Triangle|Pear|Rectangle,Date Night|Festive|Party,Fusion,Silk,₹8000+,https://picsum.photos/seed/saree-83/600/800,"A fusion saree in beige with flowy hemline, crafted in silk for date night, festive, party moments.",https://www.myntra.com/saree-beige?rawQuery=Regal+Beige+Saree+Date+Night+Festive+Party,https://www.flipkart.com/search?q=Regal+Beige+Saree+Date+Night+Festive+Party,https://meesho.com/search?q=saree+beige
DRS0084,Regal Amber Lehenga,Lehenga,Amber,Yellow,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Inverted Triangle|Pear,Party,Fusion,Georgette,₹8000+,https://picsum.photos/seed/lehenga-84/600/800,"A fusion lehenga in amber with thread embroidery, crafted in georgette for party moments.",https://www.myntra.com/lehenga-amber?rawQuery=Regal+Amber+Lehenga+Party,https://www.flipkart.com/search?q=Regal+Amber+Lehenga+Party,https://meesho.com/search?q=lehenga+amber
DRS0085,Regal Terracotta Western Dress,Western Dress,Terracotta,Orange,Deep|Dusky|Fair|Wheatish,Hourglass|Inverted Triangle,Date Night,Western,Cotton,₹500-₹1000,https://picsum.photos/seed/western-dress-85/600/800,"A western western dress in terracotta with sequin highlights, crafted in cotton for date night moments.",https://www.myntra.com/western-dress-terracotta?rawQuery=Regal+Terracotta+Western+Dress+Date+Night,https://www.flipkart.com/search?q=Regal+Terracotta+Western+Dress+Date+Night,https://meesho.com/search?q=western-dress+terracotta
DRS0086,Luxe Sage Salwar Suit,Salwar Suit,Sage,Green,Deep|Fair|Wheatish,Apple|Hourglass|Pear|Rectangle,Casual|Festive|Wedding,Traditional,Silk,₹1000-₹3000,https://picsum.photos/seed/salwar-suit-86/600/800,"A traditional salwar suit in sage with ruffled drape, crafted in silk for casual, wedding, festive moments.",https://www.myntra.com/salwar-suit-sage?rawQuery=Luxe+Sage+Salwar+Suit+Casual+Wedding+Festive,https://www.flipkart.com/search?q=Luxe+Sage+Salwar+Suit+Casual+Wedding+Festive,https://meesho.com/search?q=salwar-suit+sage
DRS0087,Statement Sunflower Maxi Dress,Maxi Dress,Sunflower,Yellow,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Inverted Triangle|Rectangle,Casual|Festive|Party,Fusion,Cotton,₹1000-₹3000,https://picsum.photos/seed/maxi-dress-87/600/800,"A fusion maxi dress in sunflower with ruffled drape, crafted in cotton for party, festive, casual moments.",https://www.myntra.com/maxi-dress-sunflower?rawQuery=Statement+Sunflower+Maxi+Dress+Party+Festive+Casual,https://www.flipkart.com/search?q=Statement+Sunflower+Maxi+Dress+Party+Festive+Casual,https://meesho.com/search?q=maxi-dress+sunflower
DRS0088,Classic Lavender Salwar Suit,Salwar Suit,Lavender,Purple,Deep|Fair,Apple|Rectangle,Wedding,Traditional,Silk,₹1000-₹3000,https://picsum.photos/seed/salwar-suit-88/600/800,"A traditional salwar suit in lavender with thread embroidery, crafted in silk for wedding moments.",https://www.myntra.com/salwar-suit-lavender?rawQuery=Classic+Lavender+Salwar+Suit+Wedding,https://www.flipkart.com/search?q=Classic+Lavender+Salwar+Suit+Wedding,https://meesho.com/search?q=salwar-suit+lavender
