dress_id,name,type,color,color_family,suitable_skin_tones,suitable_body_types,occasion,style_category,fabric,pattern,fit,season,gender,brand,price_range,price_min,price_max,price,mrp,discount_pct,rating,rating_count,care,tags,description,image_url,myntra_url,flipkart_url,meesho_url
DRS0032,Contemporary Amethyst Gown,Gown,Amethyst,Purple,Dusky|Fair|Wheatish,Apple|Rectangle,Date Night|Party|Wedding,Indo-Western,Silk,Solid,Fitted,Winter|Festive,Unisex,Wishful,₹8000+,8000,25000,13231,14311,7.5,4.6,232,Dry clean only,wedding|winter festive|fair|silk|date night|indo-western|gown|dusky|amethyst|wheatish|purple|party|solid,"A indo-western gown in amethyst with solid design. Crafted in Silk (Dry clean only). Perfect for Date Night, Party, Wedding. Best suited for Dusky, Fair, Wheatish skin tones and Apple, Rectangle body types. By Wishful.",https://picsum.photos/seed/gown-amethyst-31/600/800,https://www.myntra.com/gown-amethyst?rawQuery=Contemporary+Amethyst+Gown+Date+Night+Party+Wedding,https://www.flipkart.com/search?q=Contemporary+Amethyst+Gown+Date+Night+Party+Wedding,https://meesho.com/search?q=gown+amethyst
DRS0033,Classic Bottle Green Maxi Dress,Maxi Dress,Bottle Green,Green,Dusky|Wheatish,Pear|Rectangle,Festive,Western,Georgette,Solid,Flowy,All Season,Women,Zara,₹1000-₹3000,1000,3000,2429,3017,19.5,4.6,749,Hand wash cold,festive|maxi dress|green|bottle green|dusky|wheatish|all season|georgette|western|solid,"A western maxi dress in bottle green with solid design. Crafted in Georgette (Hand wash cold). Perfect for Festive. Best suited for Dusky, Wheatish skin tones and Pear, Rectangle body types. By Zara.",https://picsum.photos/seed/maxi-dress-bottle-green-32/600/800,https://www.myntra.com/maxi-dress-bottle-green?rawQuery=Classic+Bottle+Green+Maxi+Dress+Festive,https://www.flipkart.com/search?q=Classic+Bottle+Green+Maxi+Dress+Festive,https://meesho.com/search?q=maxi-dress+bottle-green
DRS0034,Embroidered Taupe Maxi Dress,Maxi Dress,Taupe,Neutral,Dusky|Fair|Wheatish,Hourglass|Inverted Triangle,Casual|Party,Fusion,Georgette,Embroidered,Flowy,All Season,Women,Rangriti,₹3000-₹8000,3000,8000,6462,8857,27.0,4.1,467,Hand wash cold,maxi dress|fair|fusion|neutral|dusky|taupe|wheatish|all season|georgette|embroidered|casual|party,"A fusion maxi dress in taupe with embroidered design. Crafted in Georgette (Hand wash cold). Perfect for Casual, Party. Best suited for Dusky, Fair, Wheatish skin tones and Hourglass, Inverted Triangle body types. By Rangriti.",https://picsum.photos/seed/maxi-dress-taupe-33/600/800,https://www.myntra.com/maxi-dress-taupe?rawQuery=Embroidered+Taupe+Maxi+Dress+Casual+Party,https://www.flipkart.com/search?q=Embroidered+Taupe+Maxi+Dress+Casual+Party,https://meesho.com/search?q=maxi-dress+taupe
DRS0035,Regal Blush Pink Kurti Blush Pink 2,Kurti,Blush Pink,Pink,Dusky|Fair|Wheatish,Apple|Hourglass|Pear|Rectangle,Date Night,Indo-Western,Cotton,Printed,Regular,Summer|Monsoon,Women,Global Desi,₹500-₹1000,500,1000,674,764,11.8,4.7,136,Machine wash cold,cotton|pink|blush pink|fair|kurti|date night|indo-western|dusky|printed|wheatish|summer monsoon,"A indo-western kurti in blush pink with printed design. Crafted in Cotton (Machine wash cold). Perfect for Date Night. Best suited for Dusky, Fair, Wheatish skin tones and Apple, Hourglass, Pear, Rectangle body types. By Global Desi.",https://picsum.photos/seed/kurti-blush-pink-34/600/800,https://www.myntra.com/kurti-blush-pink?rawQuery=Regal+Blush+Pink+Kurti+Date+Night,https://www.flipkart.com/search?q=Regal+Blush+Pink+Kurti+Date+Night,https://meesho.com/search?q=kurti+blush-pink
DRS0036,Luxe Wine Lehenga Wine 2,Lehenga,Wine,Red,Deep|Dusky,Inverted Triangle|Pear,Party|Wedding,Indo-Western,Georgette,Printed,Flared,All Season,Women,Wishful,₹8000+,8000,25000,17105,24218,29.4,4.9,185,Hand wash cold,wedding|deep|wine|indo-western|dusky|printed|lehenga|all season|georgette|red|party,"A indo-western lehenga in wine with printed design. Crafted in Georgette (Hand wash cold). Perfect for Party, Wedding. Best suited for Deep, Dusky skin tones and Inverted Triangle, Pear body types. By Wishful.",https://picsum.photos/seed/lehenga-wine-35/600/800,https://www.myntra.com/lehenga-wine?rawQuery=Luxe+Wine+Lehenga+Party+Wedding,https://www.flipkart.com/search?q=Luxe+Wine+Lehenga+Party+Wedding,https://meesho.com/search?q=lehenga+wine
DRS0037,Regal Champagne Saree,Saree,Champagne,Neutral,Deep|Dusky|Fair|Wheatish,Hourglass|Pear|Rectangle,Festive|Party|Wedding,Fusion,Cotton,Solid,Draped,Summer|Monsoon,Women,Sangria,₹1000-₹3000,1000,3000,1318,1696,22.3,3.9,1289,Machine wash cold,cotton|festive|wedding|deep|fair|fusion|neutral|dusky|saree|wheatish|champagne|summer monsoon|party|solid,"A fusion saree in champagne with solid design. Crafted in Cotton (Machine wash cold). Perfect for Festive, Party, Wedding. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Hourglass, Pear, Rectangle body types. By Sangria.",https://picsum.photos/seed/saree-champagne-36/600/800,https://www.myntra.com/saree-champagne?rawQuery=Regal+Champagne+Saree+Party+Wedding+Festive,https://www.flipkart.com/search?q=Regal+Champagne+Saree+Party+Wedding+Festive,https://meesho.com/search?q=saree+champagne
DRS0038,Luxe Smoky Black Gown,Gown,Smoky Black,Black,Deep|Dusky,Apple|Rectangle,Date Night|Party|Wedding,Fusion,Georgette,Floral,Fitted,All Season,Unisex,Janasya,₹8000+,8000,25000,15055,17412,13.5,4.1,227,Hand wash cold,wedding|deep|smoky black|party|fusion|date night|gown|floral|dusky|all season|georgette|black,"A fusion gown in smoky black with floral design. Crafted in Georgette (Hand wash cold). Perfect for Date Night, Party, Wedding. Best suited for Deep, Dusky skin tones and Apple, Rectangle body types. By Janasya.",https://picsum.photos/seed/gown-smoky-black-37/600/800,https://www.myntra.com/gown-smoky-black?rawQuery=Luxe+Smoky+Black+Gown+Wedding+Date+Night+Party,https://www.flipkart.com/search?q=Luxe+Smoky+Black+Gown+Wedding+Date+Night+Party,https://meesho.com/search?q=gown+smoky-black
DRS0039,Floral Maroon Western Dress,Western Dress,Maroon,Red,Deep|Dusky|Fair|Wheatish,Apple|Inverted Triangle|Rectangle,Date Night,Fusion,Cotton,Floral,Bodycon,Summer|Monsoon,Unisex,Janasya,₹1000-₹3000,1000,3000,2960,4108,27.9,3.5,592,Machine wash cold,cotton|deep|fair|fusion|western dress|date night|floral|dusky|wheatish|summer monsoon|maroon|red,"A fusion western dress in maroon with floral design. Crafted in Cotton (Machine wash cold). Perfect for Date Night. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Apple, Inverted Triangle, Rectangle body types. By Janasya.",https://picsum.photos/seed/western-dress-maroon-38/600/800,https://www.myntra.com/western-dress-maroon?rawQuery=Floral+Maroon+Western+Dress+Date+Night,https://www.flipkart.com/search?q=Floral+Maroon+Western+Dress+Date+Night,https://meesho.com/search?q=western-dress+maroon
DRS0040,Handcrafted Burnt Orange Co-ord Set,Co-ord Set,Burnt Orange,Orange,Deep|Dusky|Wheatish,Apple|Pear,Casual|Date Night|Office,Western,Silk,Printed,Regular,Winter|Festive,Women,H&M,₹3000-₹8000,3000,8000,5757,6072,5.2,4.6,664,Dry clean only,deep|orange|winter festive|silk|date night|co-ord set|dusky|printed|office|wheatish|casual|western|burnt orange,"A western co-ord set in burnt orange with printed design. Crafted in Silk (Dry clean only). Perfect for Casual, Date Night, Office. Best suited for Deep, Dusky, Wheatish skin tones and Apple, Pear body types. By H&M.",https://picsum.photos/seed/co-ord-set-burnt-orange-39/600/800,https://www.myntra.com/co-ord-set-burnt-orange?rawQuery=Handcrafted+Burnt+Orange+Co-ord+Set+Date+Night+Office+Casual,https://www.flipkart.com/search?q=Handcrafted+Burnt+Orange+Co-ord+Set+Date+Night+Office+Casual,https://meesho.com/search?q=co-ord-set+burnt-orange
DRS0041,Graceful Violet Western Dress,Western Dress,Violet,Purple,Dusky|Fair,Apple|Hourglass|Pear,Casual|Date Night,Fusion,Georgette,Floral,Bodycon,All Season,Unisex,Rangriti,₹3000-₹8000,3000,8000,3837,5583,31.3,4.1,68,Hand wash cold,fair|fusion|western dress|date night|violet|floral|dusky|all season|purple|georgette|casual,"A fusion western dress in violet with floral design. Crafted in Georgette (Hand wash cold). Perfect for Casual, Date Night. Best suited for Dusky, Fair skin tones and Apple, Hourglass, Pear body types. By Rangriti.",https://picsum.photos/seed/western-dress-violet-40/600/800,https://www.myntra.com/western-dress-violet?rawQuery=Graceful+Violet+Western+Dress+Date+Night+Casual,https://www.flipkart.com/search?q=Graceful+Violet+Western+Dress+Date+Night+Casual,https://meesho.com/search?q=western-dress+violet
DRS0042,Statement Mauve Kurti,Kurti,Mauve,Pink,Deep|Dusky|Fair,Apple|Hourglass|Pear,Casual,Fusion,Georgette,Embroidered,Regular,All Season,Women,Janasya,₹1000-₹3000,1000,3000,1189,1747,31.9,4.7,183,Hand wash cold,deep|pink|fair|kurti|fusion|dusky|all season|georgette|embroidered|casual|mauve,"A fusion kurti in mauve with embroidered design. Crafted in Georgette (Hand wash cold). Perfect for Casual. Best suited for Deep, Dusky, Fair skin tones and Apple, Hourglass, Pear body types. By Janasya.",https://picsum.photos/seed/kurti-mauve-41/600/800,https://www.myntra.com/kurti-mauve?rawQuery=Statement+Mauve+Kurti+Casual,https://www.flipkart.com/search?q=Statement+Mauve+Kurti+Casual,https://meesho.com/search?q=kurti+mauve
DRS0043,Handcrafted Onyx Saree,Saree,Onyx,Black,Deep|Fair|Wheatish,Apple|Inverted Triangle|Pear|Rectangle,Date Night|Wedding,Indo-Western,Georgette,Solid,Draped,All Season,Women,Global Desi,₹8000+,8000,25000,20449,22405,8.7,4.1,212,Hand wash cold,wedding|deep|onyx|fair|date night|indo-western|saree|wheatish|all season|georgette|black|solid,"A indo-western saree in onyx with solid design. Crafted in Georgette (Hand wash cold). Perfect for Date Night, Wedding. Best suited for Deep, Fair, Wheatish skin tones and Apple, Inverted Triangle, Pear, Rectangle body types. By Global Desi.",https://picsum.photos/seed/saree-onyx-42/600/800,https://www.myntra.com/saree-onyx?rawQuery=Handcrafted+Onyx+Saree+Wedding+Date+Night,https://www.flipkart.com/search?q=Handcrafted+Onyx+Saree+Wedding+Date+Night,https://meesho.com/search?q=saree+onyx
DRS0044,Handcrafted Amethyst Lehenga,Lehenga,Amethyst,Purple,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Inverted Triangle|Rectangle,Wedding,Traditional,Georgette,Floral,Flared,All Season,Women,Aurelia,₹3000-₹8000,3000,8000,3792,4732,19.9,3.9,382,Hand wash cold,wedding|deep|fair|floral|dusky|amethyst|lehenga|all season|wheatish|purple|georgette|traditional,"A traditional lehenga in amethyst with floral design. Crafted in Georgette (Hand wash cold). Perfect for Wedding. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Apple, Hourglass, Inverted Triangle, Rectangle body types. By Aurelia.",https://picsum.photos/seed/lehenga-amethyst-43/600/800,https://www.myntra.com/lehenga-amethyst?rawQuery=Handcrafted+Amethyst+Lehenga+Wedding,https://www.flipkart.com/search?q=Handcrafted+Amethyst+Lehenga+Wedding,https://meesho.com/search?q=lehenga+amethyst
DRS0045,Graceful Lilac Gown,Gown,Lilac,Purple,Fair|Wheatish,Apple|Hourglass|Pear|Rectangle,Date Night|Party|Wedding,Indo-Western,Silk,Floral,Fitted,Winter|Festive,Unisex,Wishful,₹1000-₹3000,1000,3000,1735,1952,11.1,4.8,1080,Dry clean only,wedding|winter festive|fair|silk|date night|indo-western|lilac|gown|floral|wheatish|purple|party,"A indo-western gown in lilac with floral design. Crafted in Silk (Dry clean only). Perfect for Date Night, Party, Wedding. Best suited for Fair, Wheatish skin tones and Apple, Hourglass, Pear, Rectangle body types. By Wishful.",https://picsum.photos/seed/gown-lilac-44/600/800,https://www.myntra.com/gown-lilac?rawQuery=Graceful+Lilac+Gown+Date+Night+Party+Wedding,https://www.flipkart.com/search?q=Graceful+Lilac+Gown+Date+Night+Party+Wedding,https://meesho.com/search?q=gown+lilac
DRS0046,Luxe Maroon Salwar Suit,Salwar Suit,Maroon,Red,Deep|Dusky|Fair|Wheatish,Apple|Inverted Triangle,Festive|Office,Fusion,Georgette,Printed,Regular,All Season,Women,Janasya,₹3000-₹8000,3000,8000,5817,9462,38.5,4.9,777,Hand wash cold,festive|deep|fair|fusion|dusky|printed|office|wheatish|all season|maroon|georgette|red|salwar suit,"A fusion salwar suit in maroon with printed design. Crafted in Georgette (Hand wash cold). Perfect for Festive, Office. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Apple, Inverted Triangle body types. By Janasya.",https://picsum.photos/seed/salwar-suit-maroon-45/600/800,https://www.myntra.com/salwar-suit-maroon?rawQuery=Luxe+Maroon+Salwar+Suit+Festive+Office,https://www.flipkart.com/search?q=Luxe+Maroon+Salwar+Suit+Festive+Office,https://meesho.com/search?q=salwar-suit+maroon
DRS0047,Statement Turquoise Co-ord Set,Co-ord Set,Turquoise,Blue,Deep|Dusky|Fair|Wheatish,Apple|Pear,Casual|Office,Western,Silk,Embroidered,Regular,Winter|Festive,Women,H&M,₹1000-₹3000,1000,3000,2236,2908,23.1,3.7,1421,Dry clean only,blue|deep|winter festive|fair|silk|turquoise|co-ord set|dusky|office|wheatish|embroidered|casual|western,"A western co-ord set in turquoise with embroidered design. Crafted in Silk (Dry clean only). Perfect for Casual, Office. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Apple, Pear body types. By H&M.",https://picsum.photos/seed/co-ord-set-turquoise-46/600/800,https://www.myntra.com/co-ord-set-turquoise?rawQuery=Statement+Turquoise+Co-ord+Set+Office+Casual,https://www.flipkart.com/search?q=Statement+Turquoise+Co-ord+Set+Office+Casual,https://meesho.com/search?q=co-ord-set+turquoise
DRS0048,Regal Graphite Gown,Gown,Graphite,Black,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Inverted Triangle|Rectangle,Date Night|Party|Wedding,Fusion,Georgette,Printed,Fitted,All Season,Unisex,Rangriti,₹1000-₹3000,1000,3000,1541,1652,6.7,4.3,357,Hand wash cold,wedding|deep|party|fair|fusion|date night|gown|dusky|printed|wheatish|all season|graphite|georgette|black,"A fusion gown in graphite with printed design. Crafted in Georgette (Hand wash cold). Perfect for Date Night, Party, Wedding. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Apple, Hourglass, Inverted Triangle, Rectangle body types. By Rangriti.",https://picsum.photos/seed/gown-graphite-47/600/800,https://www.myntra.com/gown-graphite?rawQuery=Regal+Graphite+Gown+Party+Wedding+Date+Night,https://www.flipkart.com/search?q=Regal+Graphite+Gown+Party+Wedding+Date+Night,https://meesho.com/search?q=gown+graphite
DRS0049,Handcrafted Lemon Maxi Dress,Maxi Dress,Lemon,Yellow,Deep|Dusky|Fair|Wheatish,Apple|Pear|Rectangle,Festive,Fusion,Net,Embroidered,Flowy,Summer|Festive,Women,Rangriti,₹3000-₹8000,3000,8000,3355,3888,13.7,4.0,41,Hand wash cold,festive|deep|maxi dress|fair|fusion|dusky|net|lemon|wheatish|summer festive|yellow|embroidered,"A fusion maxi dress in lemon with embroidered design. Crafted in Net (Hand wash cold). Perfect for Festive. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Apple, Pear, Rectangle body types. By Rangriti.",https://picsum.photos/seed/maxi-dress-lemon-48/600/800,https://www.myntra.com/maxi-dress-lemon?rawQuery=Handcrafted+Lemon+Maxi+Dress+Festive,https://www.flipkart.com/search?q=Handcrafted+Lemon+Maxi+Dress+Festive,https://meesho.com/search?q=maxi-dress+lemon
DRS0050,Graceful Jet Black Co-ord Set,Co-ord Set,Jet Black,Black,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Inverted Triangle,Casual|Party,Fusion,Cotton,Printed,Regular,Summer|Monsoon,Women,Rangriti,₹3000-₹8000,3000,8000,6763,10355,34.7,4.7,156,Machine wash cold,cotton|deep|party|fair|jet black|fusion|co-ord set|dusky|printed|wheatish|summer monsoon|casual|black,"A fusion co-ord set in jet black with printed design. Crafted in Cotton (Machine wash cold). Perfect for Casual, Party. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Apple, Hourglass, Inverted Triangle body types. By Rangriti.",https://picsum.photos/seed/co-ord-set-jet-black-49/600/800,https://www.myntra.com/co-ord-set-jet-black?rawQuery=Graceful+Jet+Black+Co-ord+Set+Party+Casual,https://www.flipkart.com/search?q=Graceful+Jet+Black+Co-ord+Set+Party+Casual,https://meesho.com/search?q=co-ord-set+jet-black
DRS0051,Graceful Peach Maxi Dress,Maxi Dress,Peach,Orange,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Inverted Triangle,Date Night|Festive,Western,Georgette,Floral,Flowy,All Season,Women,Zara,₹1000-₹3000,1000,3000,2098,2654,20.9,4.2,1274,Hand wash cold,festive|deep|maxi dress|orange|fair|date night|floral|dusky|wheatish|all season|georgette|peach|western,"A western maxi dress in peach with floral design. Crafted in Georgette (Hand wash cold). Perfect for Date Night, Festive. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Apple, Hourglass, Inverted Triangle body types. By Zara.",https://picsum.photos/seed/maxi-dress-peach-50/600/800,https://www.myntra.com/maxi-dress-peach?rawQuery=Graceful+Peach+Maxi+Dress+Festive+Date+Night,https://www.flipkart.com/search?q=Graceful+Peach+Maxi+Dress+Festive+Date+Night,https://meesho.com/search?q=maxi-dress+peach
DRS0052,Regal Navy Co-ord Set,Co-ord Set,Navy,Blue,Deep|Dusky,Apple|Inverted Triangle|Pear|Rectangle,Date Night|Office|Party,Western,Georgette,Floral,Regular,All Season,Women,Zara,₹1000-₹3000,1000,3000,1255,1874,33.0,4.2,1418,Hand wash cold,blue|deep|navy|date night|co-ord set|floral|dusky|office|all season|georgette|party|western,"A western co-ord set in navy with floral design. Crafted in Georgette (Hand wash cold). Perfect for Date Night, Office, Party. Best suited for Deep, Dusky skin tones and Apple, Inverted Triangle, Pear, Rectangle body types. By Zara.",https://picsum.photos/seed/co-ord-set-navy-51/600/800,https://www.myntra.com/co-ord-set-navy?rawQuery=Regal+Navy+Co-ord+Set+Office+Date+Night+Party,https://www.flipkart.com/search?q=Regal+Navy+Co-ord+Set+Office+Date+Night+Party,https://meesho.com/search?q=co-ord-set+navy
DRS0053,Graceful Charcoal Kurti,Kurti,Charcoal,Black,Deep|Dusky|Wheatish,Apple|Hourglass|Rectangle,Festive|Office,Traditional,Silk,Solid,Regular,Winter|Festive,Women,Biba,₹1000-₹3000,1000,3000,2992,4176,28.4,3.9,927,Dry clean only,festive|charcoal|deep|winter festive|kurti|silk|dusky|office|wheatish|black|solid|traditional,"A traditional kurti in charcoal with solid design. Crafted in Silk (Dry clean only). Perfect for Festive, Office. Best suited for Deep, Dusky, Wheatish skin tones and Apple, Hourglass, Rectangle body types. By Biba.",https://picsum.photos/seed/kurti-charcoal-52/600/800,https://www.myntra.com/kurti-charcoal?rawQuery=Graceful+Charcoal+Kurti+Festive+Office,https://www.flipkart.com/search?q=Graceful+Charcoal+Kurti+Festive+Office,https://meesho.com/search?q=kurti+charcoal
DRS0054,Embroidered Rust Co-ord Set,Co-ord Set,Rust,Orange,Deep|Dusky|Fair|Wheatish,Apple|Rectangle,Casual|Date Night|Office,Western,Silk,Embroidered,Regular,Winter|Festive,Women,Forever 21,₹1000-₹3000,1000,3000,2888,4779,39.6,4.6,101,Dry clean only,deep|orange|winter festive|fair|rust|silk|date night|co-ord set|dusky|office|wheatish|embroidered|casual|western,"A western co-ord set in rust with embroidered design. Crafted in Silk (Dry clean only). Perfect for Casual, Date Night, Office. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Apple, Rectangle body types. By Forever 21.",https://picsum.photos/seed/co-ord-set-rust-53/600/800,https://www.myntra.com/co-ord-set-rust?rawQuery=Embroidered+Rust+Co-ord+Set+Date+Night+Casual+Office,https://www.flipkart.com/search?q=Embroidered+Rust+Co-ord+Set+Date+Night+Casual+Office,https://meesho.com/search?q=co-ord-set+rust
